raw_record_id,source_channel,title,doi,publication_year,authors,deduplication_status,merged_into_record_id,deduplication_reason
RAW_0199,Indirect_Harvest,Air Quality Index Prediction with Long Short‐Term Memory—Moving Average (LSTM‐MA)—Machine Learning Model,https://doi.org/10.20944/preprints202510.2310.v1,2025,"['Dung Minh Ho', 'Thanh N. Nguyen']",UNIQUE,REC_IND_0077,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0200,Indirect_Harvest,Prediction of Non-Alcoholic Fatty Liver Disease Based on Anthropometric and Paraclinical Laboratory Data in the Vietnamese Population,https://doi.org/10.1109/ichst66555.2025.11428378,2025,"['Thi-Thuy Pham', 'Huu-Phong Nguyen', 'Thi-Hong-Tham Pham', 'Duy-Hai Vu', 'Binh-Giang Tran', 'Nguyen-Hung Luu', 'Gia-Anh Pham', 'Vu-Khanh-An Le', 'Hai Vu']",UNIQUE,REC_IND_0078,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0201,Indirect_Harvest,Application of Social Media Data to Enhance the Performance of Humanitarian Logistics: A Case Study of Vietnam in the Aftermath of Typhoon Yagi,https://doi.org/10.56578/cis140101,2025,"['Huong Thi Tran', 'Duc Anh Nguyen']",UNIQUE,REC_IND_0079,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0202,Indirect_Harvest,Feasibility of Real-Time AI Models For Clinical Tasks Involving Tetanus: Study Protocol,https://doi.org/10.12688/wellcomeopenres.26814.1,2026,"['Ho Bich Hai', 'James Anibal', 'Ha Thi Hai Duong', 'Le Dinh Van Khoa', 'Nguyen Quang Vy', 'Vo Tan Hoang', 'Hong-Phuc Vo', 'Le Thanh Phuong', 'Le Van Tan', 'Lam Minh Yen', 'David Clifton', 'Louise Thwaites']",UNIQUE,REC_IND_0080,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0203,Indirect_Harvest,Downscaling daily fine Particulate Matter (PM2.5) concentration maps for Ho Chi Minh City,https://doi.org/10.21203/rs.3.rs-3879162/v1,2024,"['Phuong D.M. Nguyen', 'An H. Phan', 'Truong X. Ngo', 'Bang Quoc Ho', 'Vu T. Pham', 'Thi Nhat Thanh Nguyen']",UNIQUE,REC_IND_0081,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0204,Indirect_Harvest,Progress Towards Developing a Rapid Triage/Referral Test for Tuberculosis,https://doi.org/10.1093/clinchem/hvaa124,2020,"['Patricio Escalante', 'Elitza S. Theel']",UNIQUE,REC_IND_0082,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0205,Indirect_Harvest,Editorial: Tick-borne Bunyaviruses: an emerging public health threat,https://doi.org/10.3389/fmicb.2025.1564335,2025,"['David W. Hawman', 'Sofia Appelberg', 'Georg Gerhard Duscher']",UNIQUE,REC_IND_0083,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0206,Indirect_Harvest,Clinical Features And Neuroimaging Findings In Acute Cerebral Infarction Patients Using RAPID Artificial Intelligent (RAPID AI) Software Analysis – A Series Of 54 Cases,https://doi.org/10.21203/rs.3.rs-534389/v1,2021,"['Ngoc Huy Nguyen', 'Minh Van Hoang', 'Anthony Rudd', 'An Quang Nguyen', 'Thong Van Nguyen', 'Luc Quang Tran', 'Tuan Ngoc Nguyen']",UNIQUE,REC_IND_0084,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0207,Indirect_Harvest,Development of Effective Malnutrition Level Detection Models,https://doi.org/10.1109/bmeicon66226.2025.11113717,2025,"['Tú Tran', 'Chau Vo', 'Hau Nguyen', 'Tuan Tran', 'Ngoc Cuong Nguyen']",UNIQUE,REC_IND_0085,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0208,Indirect_Harvest,Editorial: Accelerating to 2030 - doubling down on HIV prevention to end HIV/AIDS as a public health threat,https://doi.org/10.3389/frph.2025.1670024,2025,"['Robyn Eakle', 'Jason Reed', 'Nittaya Phanuphak', 'Kenneth Ngure', 'Kimberly E. Green']",UNIQUE,REC_IND_0086,UNIQUE_RECORD_PASSED_TO_SCREENING
RAW_0209,Direct_Harvest_Duplicates,Mitigating Machine Learning Bias Between High Income and Low-Middle Income Countries for Enhanced Model Fairness and Generalizability,https://doi.org/10.1101/2024.02.01.24302010,2024,"['Jenny Yang', 'Lei Clifton', 'Nguyen Thanh Dung', 'Nguyễn Thanh Phong', 'Lam Minh Yen', 'Doan Bui Xuan Thy', 'Andrew A. S. Soltan', 'Louise Thwaites', 'David A. Clifton']",DUPLICATE_MERGED,REC_DIR_0005,EXACT_TITLE_OR_DOI_DUPLICATE
RAW_0210,Direct_Harvest_Duplicates,IP Frameworks and Innovation in the Agricultural Sector in Southeast Asia - A Legal Perspective,,2024,"['Robert Smith', 'Mark Perry', 'Monique Cormier']",DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE
RAW_0211,Direct_Harvest_Duplicates,Predictive modeling of direct medical costs among frail older adults with diabetes mellitus in a rural outpatient setting,,2026,"['Ngoc Tuyet Nguyen', 'Quoc Cuong Hoang', 'Minh Trung Nguyen', 'Van De Tran']",DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE
RAW_0212,Direct_Harvest_Duplicates,AI for Sustainable Development in Middle-Income Southeast Asia,https://doi.org/10.4324/9781003715689-3,2026,['Masatoshi Hara'],DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE
RAW_0213,Direct_Harvest_Duplicates,"Worker Well‐Being, Human Factors and the Gig Economy: Interdisciplinary Perspectives",https://doi.org/10.1111/bjir.70059,2026,"['Xiaoning Ma', 'Guodong Zhao']",DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE
RAW_0214,Direct_Harvest_Duplicates,Bibliometric Analysis of Human‑Centered AI Research in Southeast Asia (2015–2025),https://doi.org/10.58812/esiscs.v3i02.799,2025,"['Loso  Judijanto', 'Ni Desak Made Santi Diwyarthi']",DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE
RAW_0215,Direct_Harvest_Duplicates,Data as a Substitute for Judgment,https://doi.org/10.1097/opx.0000000000001391,2019,['Michael D. Twa'],DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE
RAW_0216,Direct_Harvest_Duplicates,Déjà Vu – A New Coronavirus Challenge,https://doi.org/10.17849/insm-49-1-5-10.1,2021,['Ross MacKenzie'],DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE
RAW_0217,Direct_Harvest_Duplicates,Fluid-sparing hyperoncotic albumin in severe dengue: A retrospective case series,https://doi.org/10.4103/apjtm.apjtm_142_26,2026,"['Quan Le', 'Hang Trinh', 'Nhan Van Vu']",DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE
RAW_0218,Direct_Harvest_Duplicates,An overview of digital twin applications in the construction and management of bridge and road infrastructure,https://doi.org/10.64588/jc.04.11.2025,2025,['TS Hà Trung Hiếu'],DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE
RAW_0219,Direct_Harvest_Duplicates,Editors’ Selections from Relevant Scientific Publications,https://doi.org/10.1158/1940-6207.capr-17-11-hfl,2024,[],DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE
RAW_0220,Direct_Harvest_Duplicates,Growing A Greener Future: Sustainable Practices in Agriculture,https://doi.org/10.70593/978-93-7185-755-0,2026,"['Jatinderpal Singh', 'P. C. Pathania', 'M. Saini']",DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE
RAW_0221,Direct_Harvest_Duplicates,"Kiến thức, thái độ và thực hành ứng dụng trí tuệ nhân tạo trong học tập của sinh viên Điều dưỡng tại Đại học Y Dược Thành phố Hồ Chí Minh",https://doi.org/10.32895/hcjm.m.2026.09.04,2026,"['Ngọc Hoa Phạm', 'Thị Như Quỳnh Nguyễn', 'Đặng Tường Vy Hồ']",DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE
RAW_0222,Direct_Harvest_Duplicates,New year greetings from the Editor-in-Chief of the Asia–Pacific Journal of Oncology Nursing,https://doi.org/10.1016/j.apjon.2023.100185,2023,['Winnie K.W. So'],DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE
RAW_0223,Direct_Harvest_Duplicates,Preface,https://doi.org/10.1088/1742-6596/2089/1/011001,2021,[],DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE
RAW_0224,Direct_Harvest_Duplicates,"PREreview of ""SARS-CoV-2 Introductions into Lao PDR Revealed by Genomic Surveillance, 2021–2024""",https://doi.org/10.5281/zenodo.20257241,2026,['Syed Adnan Haider'],DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE
RAW_0225,Direct_Harvest_Duplicates,Editorial: Bridging tradition and innovation: from maintaining masonry bridges to using AI for better understanding bridge behaviour,https://doi.org/10.1680/jbren.2025.178.2.95,2025,"['Stergios-Aristoteles Mitoulis', 'Nadiia Kopiika']",DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE
RAW_0226,Direct_Harvest_Duplicates,Prediction of corroded reinforced concrete beam deflection using a metaheuristic optimized least squares support vector regression,https://doi.org/10.24200/sci.2025.65252.9382,2025,"['Duc-Hoc Tran', 'Thi-Cam Tien Ngo']",DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE
RAW_0227,Direct_Harvest_Duplicates,Children and Families: Everyday Digital Media Culture,https://doi.org/10.1111/chso.70003,2025,"['Ylva Ågren', 'Philippa Amery', 'Susan Danby']",DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE
RAW_0228,Direct_Harvest_Duplicates,Karasteristik Sistem Pelayanan Angkutan Perkotaan Di Kota Makassar,https://doi.org/10.35965/jups.v5i3.633,2025,"['Nisa Rusdin', 'Kamran Aksa', 'Nur Syam']",DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE
RAW_0229,Direct_Harvest_Duplicates,Guest editorial: Defining new frontiers of business research across Asian countries,https://doi.org/10.1108/jabs-04-2026-702,2026,['Zafar U. Ahmed'],DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE
RAW_0230,Direct_Harvest_Duplicates,Perspectives on year 1 of <i>Alzheimer's &amp; Dementia: Behavior and Socioeconomics of Aging (BSEA)</i>,https://doi.org/10.1002/bsa3.70026,2025,['Jennifer H. Lingler'],DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE
RAW_0231,Direct_Harvest_Duplicates,Editorial: ICYMARE – early career researchers in marine science,https://doi.org/10.3389/fmars.2025.1618554,2025,"['Simon Jungblut', 'Lena Rölfer', 'Carolin Müller', 'Yvonne Schadewell', 'Lena Christin Heel', 'Viola Liebich']",DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE
RAW_0232,Direct_Harvest_Duplicates,Editorial: Multiparametric stress echocardiography in stable CAD patients. How technological advances may transform diagnosis and prognosis,https://doi.org/10.3389/fcvm.2026.1811863,2026,"['Nicola Gaibazzi', 'Attila Kardos']",DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE
RAW_0233,Direct_Harvest_Duplicates,Guest editorial: Sustainability management from a behavioral perspective in hospitality and tourism,https://doi.org/10.1108/jhti-09-2025-995,2025,"['Osman M. Karatepe', 'Muhammad Farrukh', 'Elisa Rescalvo‐Martin']",DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE
RAW_0234,Direct_Harvest_Duplicates,Fighter Pilot Meets Match With Lymphoma &amp; CAR T-Cell Therapy Battles Back,https://doi.org/10.1097/01.cot.0000000000000164,2025,['Valerie Neff Newitt'],DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE
RAW_0235,Direct_Harvest_Duplicates,Characterizing global dermatologic engagement and needs: A cross‐sectional study from 83 countries,https://doi.org/10.1111/jdv.70142,2025,"['Alexis G. Strahan', 'Christine Li', 'Maud Guérin', 'Tom Allison', 'Gene Colón', 'Jehireh Peraza‐Williams', 'Olyvia Zarchin', 'M J Zehtab', 'Ann Pacheco', 'Jadesola Akinwuntan', 'Shivani Jain', 'Marlous L. Grijsen', 'Wendemagegn Enbiale', 'Wingfield Rehmus', 'L. Claire Fuller', 'Karolyn A. Wanat', 'Esther E. Freeman']",DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE
RAW_0236,Direct_Harvest_Duplicates,Editorial: “Redefining impact: digital libraries and their communities”,https://doi.org/10.1108/dlp-02-2025-153,2025,['Anna Maria Tammaro'],DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE
RAW_0237,Direct_Harvest_Duplicates,Research activities at Hanoi National University of Education ‐ 70 years of development,https://doi.org/10.1002/vjch.202200133,2022,"['Nguyễn Văn Minh', 'Hoang Hai Ha', 'Dương Minh Lam', 'Nguyen Van Trao']",DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE
RAW_0238,Direct_Harvest_Duplicates,Regular Issue,https://doi.org/10.35940/ijitee.10.4,2021,[],DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE
RAW_0239,Direct_Harvest_Duplicates,"Guest editorial: Beyond Industry 4.0: humancentricity, resilience and sustainability in the age of digital transformation",https://doi.org/10.1108/jsma-08-2026-526,2026,"['Oluwaseun Kolade', 'David Sarpong']",DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE
RAW_0240,Direct_Harvest_Duplicates,"Editorial: Promoting innovative learning-oriented feedback practice: engagement, challenges, and solutions",https://doi.org/10.3389/fpsyg.2025.1707902,2025,['Wei Wei'],DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE
RAW_0241,Direct_Harvest_Duplicates,A (Not Very) Distant Mirror,https://doi.org/10.1093/dh/dhab001,2021,['A. R. H. Preston'],DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE
RAW_0242,Direct_Harvest_Duplicates,Correction: Deep learning neural networks-based traffic predictors for V2X communication networks,https://doi.org/10.3389/frai.2025.1768205,2026,"['Marina Magdy Saady', 'Hatim Ghazi Zaini', 'Mohamed H. Essai', 'Sahar A. El Rahman', 'Osama A. Omer', 'Ali R. Abdellah', 'Shaima Elnazer']",DUPLICATE_MERGED,DISCARDED_DUPLICATE,EXACT_TITLE_OR_DOI_DUPLICATE
