record_id,channel,pmid,doi,openalex_id,title,year,authors,dedup_status,screening_status_round_1
REC_IND_0070,Indirect_Harvest,,https://doi.org/10.3991/ijoe.v21i14.58157,,An Android-Based mHealth App for Color Vision Screening and Career Guidance: Design and Validation,2025,"['Thi Yen Phan', 'Vinh Dang', 'V. Dang']",UNIQUE,PENDING_HUMAN_REVIEW
REC_IND_0071,Indirect_Harvest,,https://doi.org/10.46326/jmes.2025.66(2).02,,Optimizing machine learning models for enhanced forest fire susceptibility mapping in Gia Lai province,2024,"['Van Hung Le', 'Duc A. Hoang', 'Giang Binh Tran']",UNIQUE,PENDING_HUMAN_REVIEW
REC_IND_0072,Indirect_Harvest,,https://doi.org/10.2196/preprints.44720,,Adapting and Scaling a Digital Health Intervention to Improve Maternal and Child Health Among Ethnic Minority Women in Vietnam Amid the COVID-19 Context: Protocol for the dMOM Project (Preprint),2022,"['Bronwyn McBride', 'John O’Neil', 'P. Nguyen', 'Linh Dang', 'Hue Thi Trinh', 'Vu Cong Nguyen', 'Nguyễn Thanh Liêm']",UNIQUE,PENDING_HUMAN_REVIEW
REC_IND_0073,Indirect_Harvest,,https://doi.org/10.1101/2025.05.11.25327388,,Leveraging AI and Transfer Learning to Enhance Outcome Prediction for Out-of-Hospital Cardiac Arrest in Diverse Settings: Insights from the Pan-Asian Resuscitation Outcomes Study,2025,"['Siqi Li', 'Yohei Okada', 'Wenjun Gu', 'Michael Hao Chen', 'Do Ngoc Son', 'Pham Dinh Quyet', 'Quoc TA Hoang', 'Marcus Eng Hock Ong', 'Nan Liu', 'the PAROS Investigators']",UNIQUE,PENDING_HUMAN_REVIEW
REC_IND_0074,Indirect_Harvest,,https://doi.org/10.1136/heartjnl-2026-bcs.263,,327 An ai-based retinal cardiovascular risk biomarker reflects coronary angiographic disease burden,2026,"['Tung T. Hoang', 'Lan-Hieu Nguyen', 'Quan Hong Tran', 'My-Linh Thi Pham', 'Thuy Phuong Mai', 'Thu Thi Nguyen', 'Husain Khaki', 'Yong Yu Tan', 'Dongjin Nam', 'Tyler Hyungtaek Rim', 'Sahil Thakur']",UNIQUE,PENDING_HUMAN_REVIEW
REC_IND_0076,Indirect_Harvest,,https://doi.org/10.29060/taps.2026-11-3/oa3767,,Academic use of ChatGPT among postgraduate healthcare students: Findings from a cross-sectional study,2026,"['Luu Thi Thuy', 'Tran Thi Hoang Oanh', 'Nguyễn Thị Thu Thảo', 'Dang Van Thoi', 'Le Thi Anh Tuyet', 'Nguyen Hoa Van Chi', 'Nguyễn Hương Giang', 'Nguyen Thi Ai Ny', 'Tran Thi Thu Trang']",UNIQUE,PENDING_HUMAN_REVIEW
REC_IND_0077,Indirect_Harvest,,https://doi.org/10.20944/preprints202510.2310.v1,,Air Quality Index Prediction with Long Short‐Term Memory—Moving Average (LSTM‐MA)—Machine Learning Model,2025,"['Dung Minh Ho', 'Thanh N. Nguyen']",UNIQUE,PENDING_HUMAN_REVIEW
REC_IND_0078,Indirect_Harvest,,https://doi.org/10.1109/ichst66555.2025.11428378,,Prediction of Non-Alcoholic Fatty Liver Disease Based on Anthropometric and Paraclinical Laboratory Data in the Vietnamese Population,2025,"['Thi-Thuy Pham', 'Huu-Phong Nguyen', 'Thi-Hong-Tham Pham', 'Duy-Hai Vu', 'Binh-Giang Tran', 'Nguyen-Hung Luu', 'Gia-Anh Pham', 'Vu-Khanh-An Le', 'Hai Vu']",UNIQUE,PENDING_HUMAN_REVIEW
REC_IND_0079,Indirect_Harvest,,https://doi.org/10.56578/cis140101,,Application of Social Media Data to Enhance the Performance of Humanitarian Logistics: A Case Study of Vietnam in the Aftermath of Typhoon Yagi,2025,"['Huong Thi Tran', 'Duc Anh Nguyen']",UNIQUE,PENDING_HUMAN_REVIEW
REC_IND_0080,Indirect_Harvest,,https://doi.org/10.12688/wellcomeopenres.26814.1,,Feasibility of Real-Time AI Models For Clinical Tasks Involving Tetanus: Study Protocol,2026,"['Ho Bich Hai', 'James Anibal', 'Ha Thi Hai Duong', 'Le Dinh Van Khoa', 'Nguyen Quang Vy', 'Vo Tan Hoang', 'Hong-Phuc Vo', 'Le Thanh Phuong', 'Le Van Tan', 'Lam Minh Yen', 'David Clifton', 'Louise Thwaites']",UNIQUE,PENDING_HUMAN_REVIEW
REC_IND_0081,Indirect_Harvest,,https://doi.org/10.21203/rs.3.rs-3879162/v1,,Downscaling daily fine Particulate Matter (PM2.5) concentration maps for Ho Chi Minh City,2024,"['Phuong D.M. Nguyen', 'An H. Phan', 'Truong X. Ngo', 'Bang Quoc Ho', 'Vu T. Pham', 'Thi Nhat Thanh Nguyen']",UNIQUE,PENDING_HUMAN_REVIEW
REC_IND_0082,Indirect_Harvest,,https://doi.org/10.1093/clinchem/hvaa124,,Progress Towards Developing a Rapid Triage/Referral Test for Tuberculosis,2020,"['Patricio Escalante', 'Elitza S. Theel']",UNIQUE,PENDING_HUMAN_REVIEW
REC_IND_0083,Indirect_Harvest,,https://doi.org/10.3389/fmicb.2025.1564335,,Editorial: Tick-borne Bunyaviruses: an emerging public health threat,2025,"['David W. Hawman', 'Sofia Appelberg', 'Georg Gerhard Duscher']",UNIQUE,PENDING_HUMAN_REVIEW
REC_IND_0084,Indirect_Harvest,,https://doi.org/10.21203/rs.3.rs-534389/v1,,Clinical Features And Neuroimaging Findings In Acute Cerebral Infarction Patients Using RAPID Artificial Intelligent (RAPID AI) Software Analysis – A Series Of 54 Cases,2021,"['Ngoc Huy Nguyen', 'Minh Van Hoang', 'Anthony Rudd', 'An Quang Nguyen', 'Thong Van Nguyen', 'Luc Quang Tran', 'Tuan Ngoc Nguyen']",UNIQUE,PENDING_HUMAN_REVIEW
REC_IND_0085,Indirect_Harvest,,https://doi.org/10.1109/bmeicon66226.2025.11113717,,Development of Effective Malnutrition Level Detection Models,2025,"['Tú Tran', 'Chau Vo', 'Hau Nguyen', 'Tuan Tran', 'Ngoc Cuong Nguyen']",UNIQUE,PENDING_HUMAN_REVIEW
REC_IND_0086,Indirect_Harvest,,https://doi.org/10.3389/frph.2025.1670024,,Editorial: Accelerating to 2030 - doubling down on HIV prevention to end HIV/AIDS as a public health threat,2025,"['Robyn Eakle', 'Jason Reed', 'Nittaya Phanuphak', 'Kenneth Ngure', 'Kimberly E. Green']",UNIQUE,PENDING_HUMAN_REVIEW
REC_IND_0087,Indirect_Harvest,,https://doi.org/10.5281/zenodo.20009360,,"PREreview of ""Long-read sequencing of Mycobacterial tuberculosis is comparable to short-read sequencing for antimicrobial resistance prediction and epidemiological studies""",2026,['John Cherry'],UNIQUE,PENDING_HUMAN_REVIEW
REC_IND_0089,Indirect_Harvest,,https://doi.org/10.1371/journal.pone.0335022.s004,,Missing value chart of candidate variables.,2025,"['Nguyen Tat Thanh (10296398)', 'Vo Thanh Luan (20396381)']",UNIQUE,PENDING_HUMAN_REVIEW
REC_IND_0090,Indirect_Harvest,,https://doi.org/10.1371/journal.pone.0335022.g001,,The study flowchart.,2025,"['Nguyen Tat Thanh (10296398)', 'Vo Thanh Luan (20396381)']",UNIQUE,PENDING_HUMAN_REVIEW
REC_IND_0091,Indirect_Harvest,,https://doi.org/10.1371/journal.pone.0335022.s011,,TRIPOD checklist.,2025,"['Nguyen Tat Thanh (10296398)', 'Vo Thanh Luan (20396381)']",UNIQUE,PENDING_HUMAN_REVIEW
REC_IND_0092,Indirect_Harvest,,https://doi.org/10.56824/vujs.2021nt24,,Application of deep learning techniques in supportting the diagnosis of pneumonia through X-ray images,2021,"['Võ Đức Quang', 'Nguyen Hai Yen', 'MAI Hong Man', 'NGUYEN Thi Nha']",UNIQUE,PENDING_HUMAN_REVIEW
REC_IND_0093,Indirect_Harvest,,https://doi.org/10.1093/eurheartj/ehac019,,Preventing stroke in atrial fibrillation patients,2022,['Mark Nicholls'],UNIQUE,PENDING_HUMAN_REVIEW
REC_IND_0094,Indirect_Harvest,,https://doi.org/10.14419/8c9vpr66,,The Social Dimension of Sustainable Development andInequalities: A Multi-Method Analysis of HumanDevelopment Dynamics in CIVETSCountries,2026,['Prof. Asist. Roza Süleymanoğlu'],UNIQUE,PENDING_HUMAN_REVIEW
REC_IND_0095,Indirect_Harvest,,https://doi.org/10.7916/d8-f32q-kp58,,"Data-driven approaches to linking hydrology, mineralogy, and biogeochemistry of groundwater arsenic contamination from grain to basin scale",2021,['Athena Nghiem'],UNIQUE,PENDING_HUMAN_REVIEW
REC_IND_0096,Indirect_Harvest,,https://doi.org/10.1002/resp.70188,,A New Face of <i>Respirology</i> : Keeping Up With the Rich Tradition While Embracing New Developments,2025,['Dcl Lam'],UNIQUE,PENDING_HUMAN_REVIEW
REC_IND_0097,Indirect_Harvest,,https://doi.org/10.1097/opx.0000000000001807,,Exploration before Exploitation can Drive Research Training Success,2021,['Michael D. Twa'],UNIQUE,PENDING_HUMAN_REVIEW
REC_IND_0098,Indirect_Harvest,,https://doi.org/10.51403/0868-2836/2024/2142,,Forecasting HIV Treatment loss of follow up rate Using Deep Learning and Survival Analysis in Ho Chi Minh City,2025,"['Nguyen Van Duong', 'Pham Thanh Dat', 'Tran Tan Thanh', 'Le Ngoc Bao Ngan', 'Nguyen Vu Duy', 'Nguyen Thi Hai Van']",UNIQUE,PENDING_HUMAN_REVIEW
REC_IND_0099,Indirect_Harvest,,https://doi.org/10.3390/dj14030167,,Reliability of Automated Cephalometric Analysis: A Comparative Assessment of Stratification Strategies Based on Chronological Age Versus Dentition Stage,2026,"['Anh Thi Ngoc Do', 'Hung Trong Hoang', 'Hieu Ngoc Le', 'Thuy-Trang Thi Ho']",UNIQUE,PENDING_HUMAN_REVIEW
REC_IND_0100,Indirect_Harvest,,https://doi.org/10.1176/appi.pn.2019.5a27,,"With Changing Insights, Military Psychiatry Evolved Over Time",2019,['Aaron Levin'],UNIQUE,PENDING_HUMAN_REVIEW
REC_IND_0101,Indirect_Harvest,,https://doi.org/10.1111/aor.13457,,Reflections,2019,['Steven J. Phillips'],UNIQUE,PENDING_HUMAN_REVIEW
REC_IND_0102,Indirect_Harvest,,https://doi.org/10.4103/jcpc.jcpc_69_25,,Percutaneous versus Surgical Coronary Revascularization: The Heart Wins Either Way,2025,['Satyanarayana Upadhyayula'],UNIQUE,PENDING_HUMAN_REVIEW
REC_IND_0103,Indirect_Harvest,,https://doi.org/10.64898/2026.07.07.736241,,First-Trimester Non-Invasive Prediction of Preterm Birth Using Cell-Free DNA Fragmentomics,2026,"['My-Diem Nguyen Pham', 'Minh-Tam Thi Phan', 'Nhat-Thang Tran', 'Ta-Son Vo', 'Hong‐Thinh Le', 'Thu‐Ha Thi Nguyen', 'Quoc-Huy Vu Nguyen', 'Minh-Thi Thi Ha', 'Tam Minh Le', 'Diem‐Tuyet Thi Hoang', 'Khanh-Trang Nguyen Huynh', 'Nhan Viet Nguyen', 'Chuong Canh Nguyen', 'Chuong Canh Nguyen', 'Thuong Chi Bui', 'Xuan Thanh Nguyen', 'Sa Viet Le', 'Vinh Dinh Tran', 'T U O N G Nguyen', 'Tuyet-Anh Thi Nguyen', 'Tuyet-Anh Thi Nguyen', 'Ba Phuoc Hoang', 'Thuy-Ai Thuy Nguyen', 'Toa Tri Nguyen', 'Toa Tri Nguyen', 'Thang Duc Duong', 'Cuong Huy Pham', 'Kim-Oanh Thi Luong', 'Cuong Ngoc Dao', 'Khanh Van Hoang', 'Thu-Thanh Thi Huynh', 'Khuong Manh Nguyen', 'Hoanh Trung Tran', 'Hoanh Trung Tran', 'Son Canh Nguyen', 'Thuy Dinh Tran', 'Phương Thi Lan Nguyen', 'Thanh Viet Pham', 'Kong Chi Pham', 'Thanh‐Thuy Thi', 'Hoa Thi Dao', 'Hoa Thi Dao', 'Yen-Linh Thi Van', 'Sang Hung Tang', 'Hoai-Nghia Nguyen', 'Minh-Duy Phan', 'Hoa Giang', 'Cuong Thach Nguyen', 'Cuong Thach Nguyen', 'Quang Thinh Trac']",UNIQUE,PENDING_HUMAN_REVIEW
REC_IND_0104,Indirect_Harvest,,https://doi.org/10.1111/jdv.70132,,Pioneers in Dermatology and Venereology: An interview with Professor Dedee F. Murrell,2025,['Dédée F. Murrell'],UNIQUE,PENDING_HUMAN_REVIEW
REC_IND_0105,Indirect_Harvest,,https://doi.org/10.6084/m9.figshare.24240055,,<b>Ensemble learning model identifies </b><b>adaptation classification and turning points</b><b> of river microbial communities in response to heatwaves</b>,2024,['Qian Qu'],UNIQUE,PENDING_HUMAN_REVIEW
REC_IND_0106,Indirect_Harvest,,https://doi.org/10.4103/jcpc.jcpc_58_25,,"Commemorating Roberto M Lang: The Man Who Knew How to Capture the Depth, Surface Texture, and Spirit of the Heart",2025,"['Ravi R Kasliwal', 'Satyanarayana Upadhyayula']",UNIQUE,PENDING_HUMAN_REVIEW
