manifestation_id,source_channel,source_record_id,title,year,doi,pmid,openalex_id,normalized_url,raw_artifact_locator,raw_artifact_checksum,retrieval_run_id,query_locator,provenance_status
OPENALEX:W7110882652,OPENALEX,W7110882652,TRIPOD checklist.,2025,10.1371/journal.pone.0335022.s011,,W7110882652,https://doi.org/10.1371/journal.pone.0335022.s011,openalex/openalex-api-20260731T204525+0700/page-012.raw,af3ef30cc2217b5ba58dac8570cde2ed08fb515afd513bc5bab42ae127e8c0f5,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7111334404,OPENALEX,W7111334404,The study flowchart.,2025,10.1371/journal.pone.0335022.g001,,W7111334404,https://doi.org/10.1371/journal.pone.0335022.g001,openalex/openalex-api-20260731T204525+0700/page-012.raw,af3ef30cc2217b5ba58dac8570cde2ed08fb515afd513bc5bab42ae127e8c0f5,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7111367442,OPENALEX,W7111367442,Missing value chart of candidate variables.,2025,10.1371/journal.pone.0335022.s004,,W7111367442,https://doi.org/10.1371/journal.pone.0335022.s004,openalex/openalex-api-20260731T204525+0700/page-012.raw,af3ef30cc2217b5ba58dac8570cde2ed08fb515afd513bc5bab42ae127e8c0f5,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7115021865,OPENALEX,W7115021865,"Remote sensing for yield estimation and climate risk management for coffee in Central Highlands, Vietnam",2025,10.26192/100wx8,,W7115021865,https://doi.org/10.26192/100wx8,openalex/openalex-api-20260731T204525+0700/page-007.raw,d5f108f7861acd6870332ef52c680948216663bbe1115312d1a285feb60b88a4,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7116674418,OPENALEX,W7116674418,Editorial,2025,10.3897/jucs.183050,,W7116674418,https://doi.org/10.3897/jucs.183050,openalex/openalex-api-20260731T204525+0700/page-012.raw,af3ef30cc2217b5ba58dac8570cde2ed08fb515afd513bc5bab42ae127e8c0f5,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7116755653,OPENALEX,W7116755653,A New Face of <i>Respirology</i> : Keeping Up With the Rich Tradition While Embracing New Developments,2025,10.1002/resp.70188,41423349,W7116755653,https://doi.org/10.1002/resp.70188,openalex/openalex-api-20260731T204525+0700/page-013.raw,1e79e9ecb8063e55faa657fa937037c99544712e501b32e59db78d1fdbd1c007,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7116841419,OPENALEX,W7116841419,Application of Social Media Data to Enhance the Performance of Humanitarian Logistics: A Case Study of Vietnam in the Aftermath of Typhoon Yagi,2025,10.56578/cis140101,,W7116841419,https://doi.org/10.56578/cis140101,openalex/openalex-api-20260731T204525+0700/page-011.raw,027e305e0bb0f739e118626245e1f599cd7447df911aae82e49a72d8be3623cc,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7117488622,OPENALEX,W7117488622,Teaching the machine to heal in Vietnam,2025,10.1007/s00146-025-02794-w,,W7117488622,https://doi.org/10.1007/s00146-025-02794-w,openalex/openalex-api-20260731T204525+0700/page-008.raw,3a2168dca2cf70e3bea241429f2263fc3ad7b52cb24c11719ee3baeda6f337e9,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7117548376,OPENALEX,W7117548376,Percutaneous versus Surgical Coronary Revascularization: The Heart Wins Either Way,2025,10.4103/jcpc.jcpc_69_25,,W7117548376,https://doi.org/10.4103/jcpc.jcpc_69_25,openalex/openalex-api-20260731T204525+0700/page-014.raw,25d78a8ffa8b11a4be6dd8b38ee00991b6902b208810f51f0ca606d3f29d72fe,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7117967769,OPENALEX,W7117967769,Coronary CT Angiography-Derived Fractional Flow Reserve in Asia and the United States: 2025 Status Update,2026,10.3348/kjr.2025.1208,41494674,W7117967769,https://doi.org/10.3348/kjr.2025.1208,openalex/openalex-api-20260731T204525+0700/page-007.raw,d5f108f7861acd6870332ef52c680948216663bbe1115312d1a285feb60b88a4,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7118365856,OPENALEX,W7118365856,Enhancing Health Insurance for Farmers in Vietnam’s Mekong Delta: Influential Factors and Policy Directions,2026,10.1007/978-3-032-03183-9_5,,W7118365856,https://doi.org/10.1007/978-3-032-03183-9_5,openalex/openalex-api-20260731T204525+0700/page-007.raw,d5f108f7861acd6870332ef52c680948216663bbe1115312d1a285feb60b88a4,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7118783085,OPENALEX,W7118783085,A Hybrid Architecture for Multi-Stage Claim Document Understanding: Combining Vision-Language Models and Machine Learning for Real-Time Processing,2026,10.48550/arxiv.2601.01897,,W7118783085,https://doi.org/10.48550/arxiv.2601.01897,openalex/openalex-api-20260731T204525+0700/page-009.raw,d8052c422dfee1bcc043965b6c8f38ad8e3b0206af91d662e111aa0e69b78848,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7119234883,OPENALEX,W7119234883,A Hybrid Architecture for Multi-Stage Claim Document Understanding: Combining Vision-Language Models and Machine Learning for Real-Time Processing,2026,,,W7119234883,https://openalex.org/WW7119234883,openalex/openalex-api-20260731T204525+0700/page-010.raw,567d223c6daff1b7c3515e6c3c45bad21909518ff1d22f77271a97076d3ba2eb,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7123507647,OPENALEX,W7123507647,Correction: Deep learning neural networks-based traffic predictors for V2X communication networks,2026,10.3389/frai.2025.1768205,41608033,W7123507647,https://doi.org/10.3389/frai.2025.1768205,openalex/openalex-api-20260731T204525+0700/page-014.raw,25d78a8ffa8b11a4be6dd8b38ee00991b6902b208810f51f0ca606d3f29d72fe,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7125482525,OPENALEX,W7125482525,Machine Learning–Assisted Autism Risk Stratification in Toddlers Using the Vietnamese M-CHAT-R and Perinatal Predictors: A Cross-Sectional Study in Vietnam,2026,10.1007/s10803-026-07227-1,41575711,W7125482525,https://doi.org/10.1007/s10803-026-07227-1,openalex/openalex-api-20260731T204525+0700/page-003.raw,2ef15a7a70da1e0c1ba3a24c3396aa1a038516be2024a3f08936666427ce4457,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7125699370,OPENALEX,W7125699370,"Drought risk assessment in Quang Tri Province, Vietnam using Landsat multi-temporal remote sensing data and machine learning algorithm",2026,10.12775/bgeo-2026-0002,,W7125699370,https://doi.org/10.12775/bgeo-2026-0002,openalex/openalex-api-20260731T204525+0700/page-006.raw,22cea224c5a15feddd5217fbd37475e1b5b0c5ebd1ba85d68136d15efcf608ea,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7125791067,OPENALEX,W7125791067,What Substitution and Prediction Strategies Address the Challenge of an Unmeasurable C2-7 Cobb Angle?,2026,10.1097/corr.0000000000003812,41591267,W7125791067,https://doi.org/10.1097/corr.0000000000003812,openalex/openalex-api-20260731T204525+0700/page-009.raw,d8052c422dfee1bcc043965b6c8f38ad8e3b0206af91d662e111aa0e69b78848,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7127104083,OPENALEX,W7127104083,Psychological safety and AI adoption as antecedents of teaching burnout: the mediating effect of work–life balance,2026,10.1108/aeds-06-2025-0285,,W7127104083,https://doi.org/10.1108/aeds-06-2025-0285,openalex/openalex-api-20260731T204525+0700/page-011.raw,027e305e0bb0f739e118626245e1f599cd7447df911aae82e49a72d8be3623cc,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7127120959,OPENALEX,W7127120959,Artificial Intelligence in In Vitro Diagnostics (IVD): A Comprehensive Review of the New Frontier,2026,10.1109/access.2026.3660065,,W7127120959,https://doi.org/10.1109/access.2026.3660065,openalex/openalex-api-20260731T204525+0700/page-008.raw,3a2168dca2cf70e3bea241429f2263fc3ad7b52cb24c11719ee3baeda6f337e9,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7127307595,OPENALEX,W7127307595,Agentic AI Framework for Adaptive Clinical Workflow Orchestration,2025,10.1109/rivf68649.2025.11365087,,W7127307595,https://doi.org/10.1109/rivf68649.2025.11365087,openalex/openalex-api-20260731T204525+0700/page-004.raw,135103e4498bc4d83cdec049b5b6ef4cc4f66250f5729b623abee25886418a16,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7127321268,OPENALEX,W7127321268,GPTViet: An Open-Source Vietnamese Foundation Model from Pretraining to Domain Specialization,2025,10.1109/rivf68649.2025.11365054,,W7127321268,https://doi.org/10.1109/rivf68649.2025.11365054,openalex/openalex-api-20260731T204525+0700/page-008.raw,3a2168dca2cf70e3bea241429f2263fc3ad7b52cb24c11719ee3baeda6f337e9,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7127417295,OPENALEX,W7127417295,Artificial Intelligence (AI) Applications in Construction Industry: A Big Data-driven Bibliometric Analysis,2025,10.1109/rivf68649.2025.11365231,,W7127417295,https://doi.org/10.1109/rivf68649.2025.11365231,openalex/openalex-api-20260731T204525+0700/page-008.raw,3a2168dca2cf70e3bea241429f2263fc3ad7b52cb24c11719ee3baeda6f337e9,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7127637572,OPENALEX,W7127637572,The Social Dimension of Sustainable Development andInequalities: A Multi-Method Analysis of HumanDevelopment Dynamics in CIVETSCountries,2026,10.14419/8c9vpr66,,W7127637572,https://doi.org/10.14419/8c9vpr66,openalex/openalex-api-20260731T204525+0700/page-013.raw,1e79e9ecb8063e55faa657fa937037c99544712e501b32e59db78d1fdbd1c007,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7128002164,OPENALEX,W7128002164,Artificial intelligence-assisted screening reveals high prevalence of osteoporosis in Vietnamese adults using pelvic and hip radiographs,2026,10.1016/j.afos.2026.01.002,41969604,W7128002164,https://doi.org/10.1016/j.afos.2026.01.002,openalex/openalex-api-20260731T204525+0700/page-007.raw,d5f108f7861acd6870332ef52c680948216663bbe1115312d1a285feb60b88a4,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7128429800,OPENALEX,W7128429800,Early individualized risk prediction using clinical data for children during the febrile phase of dengue in outpatient settings in Vietnam and Thailand,2026,10.1371/journal.pdig.0001171,41662365,W7128429800,https://doi.org/10.1371/journal.pdig.0001171,openalex/openalex-api-20260731T204525+0700/page-007.raw,d5f108f7861acd6870332ef52c680948216663bbe1115312d1a285feb60b88a4,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7128434791,OPENALEX,W7128434791,How Healthqual drives willingness to pay a premium and revisit intention in health-care sector: the moderation role of AI-enabled service,2026,10.1108/ijqss-09-2025-0225,,W7128434791,https://doi.org/10.1108/ijqss-09-2025-0225,openalex/openalex-api-20260731T204525+0700/page-004.raw,135103e4498bc4d83cdec049b5b6ef4cc4f66250f5729b623abee25886418a16,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7128506310,OPENALEX,W7128506310,ViHERMES: A Graph-Grounded Multihop Question Answering Benchmark and System for Vietnamese Healthcare Regulations,2026,10.48550/arxiv.2602.07361,,W7128506310,https://doi.org/10.48550/arxiv.2602.07361,openalex/openalex-api-20260731T204525+0700/page-005.raw,b1307c741cb653ca8122f1ae281aaf5935a342a4df7ea19b9676a23a68cb3764,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7128555477,OPENALEX,W7128555477,ViHERMES: A Graph-Grounded Multihop Question Answering Benchmark and System for Vietnamese Healthcare Regulations,2026,,,W7128555477,https://openalex.org/WW7128555477,openalex/openalex-api-20260731T204525+0700/page-005.raw,b1307c741cb653ca8122f1ae281aaf5935a342a4df7ea19b9676a23a68cb3764,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7129043197,OPENALEX,W7129043197,Comparing Large Language Models and Traditional Machine Translation Tools for Translating Medical Consultation Summaries: Quantitative Pilot Feasibility Study,2026,10.2196/85169,41973653,W7129043197,https://doi.org/10.2196/85169,openalex/openalex-api-20260731T204525+0700/page-002.raw,a91f6c605ced04dfacef7bf6474726dbd67a67f11cd34608c4294b609b0cfbc7,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7131655899,OPENALEX,W7131655899,PSF-Med: Measuring and Explaining Paraphrase Sensitivity in Medical Vision Language Models,2026,10.48550/arxiv.2602.21428,,W7131655899,https://doi.org/10.48550/arxiv.2602.21428,openalex/openalex-api-20260731T204525+0700/page-006.raw,22cea224c5a15feddd5217fbd37475e1b5b0c5ebd1ba85d68136d15efcf608ea,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7131731536,OPENALEX,W7131731536,PSF-Med: Measuring and Explaining Paraphrase Sensitivity in Medical Vision Language Models,2026,,,W7131731536,https://openalex.org/WW7131731536,openalex/openalex-api-20260731T204525+0700/page-006.raw,22cea224c5a15feddd5217fbd37475e1b5b0c5ebd1ba85d68136d15efcf608ea,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7131858720,OPENALEX,W7131858720,Adaptive Modeling for Air Quality: A Continual Learning Framework for PM₂.₅ Estimation in Vietnam,2026,10.1109/tgrs.2026.3668935,,W7131858720,https://doi.org/10.1109/tgrs.2026.3668935,openalex/openalex-api-20260731T204525+0700/page-010.raw,567d223c6daff1b7c3515e6c3c45bad21909518ff1d22f77271a97076d3ba2eb,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7133407978,OPENALEX,W7133407978,IP Frameworks and Innovation in the Agricultural Sector in Southeast Asia - A Legal Perspective,2024,,,W7133407978,https://openalex.org/WW7133407978,openalex/openalex-api-20260731T204525+0700/page-011.raw,027e305e0bb0f739e118626245e1f599cd7447df911aae82e49a72d8be3623cc,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7133528178,OPENALEX,W7133528178,Bibliometric Analysis of Human‑Centered AI Research in Southeast Asia (2015–2025),2025,10.58812/esiscs.v3i02.799,,W7133528178,https://doi.org/10.58812/esiscs.v3i02.799,openalex/openalex-api-20260731T204525+0700/page-012.raw,af3ef30cc2217b5ba58dac8570cde2ed08fb515afd513bc5bab42ae127e8c0f5,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7133557985,OPENALEX,W7133557985,Large language models for self-administered conversational vignette assessment of provider competencies: A pilot and validation study in Vietnam with automated LLM-powered transcript classification,2026,10.64898/2026.03.02.26347479,,W7133557985,https://doi.org/10.64898/2026.03.02.26347479,openalex/openalex-api-20260731T204525+0700/page-005.raw,b1307c741cb653ca8122f1ae281aaf5935a342a4df7ea19b9676a23a68cb3764,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7133592185,OPENALEX,W7133592185,Predictive modeling of direct medical costs among frail older adults with diabetes mellitus in a rural outpatient setting,2026,,,W7133592185,https://openalex.org/WW7133592185,openalex/openalex-api-20260731T204525+0700/page-011.raw,027e305e0bb0f739e118626245e1f599cd7447df911aae82e49a72d8be3623cc,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7133961658,OPENALEX,W7133961658,Overview of AI Agent Applications in Hospital Pharmacy Operations,2026,10.25073/2588-1132/vnumps.4922,,W7133961658,https://doi.org/10.25073/2588-1132/vnumps.4922,openalex/openalex-api-20260731T204525+0700/page-007.raw,d5f108f7861acd6870332ef52c680948216663bbe1115312d1a285feb60b88a4,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7134819485,OPENALEX,W7134819485,"Improving accuracy, stability, and practicability of poverty-targeting tools in the context of vietnamese ethnic minorities",2025,10.60848/13816,,W7134819485,https://doi.org/10.60848/13816,openalex/openalex-api-20260731T204525+0700/page-010.raw,567d223c6daff1b7c3515e6c3c45bad21909518ff1d22f77271a97076d3ba2eb,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7135023634,OPENALEX,W7135023634,Reliability of Automated Cephalometric Analysis: A Comparative Assessment of Stratification Strategies Based on Chronological Age Versus Dentition Stage,2026,10.3390/dj14030167,41892775,W7135023634,https://doi.org/10.3390/dj14030167,openalex/openalex-api-20260731T204525+0700/page-013.raw,1e79e9ecb8063e55faa657fa937037c99544712e501b32e59db78d1fdbd1c007,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7138358879,OPENALEX,W7138358879,VietCheckMed: Explainable Regulatory Compliance Checking for Medical Advertisements on Vietnamese Social Media,2026,10.1609/aaai.v40i2.37077,,W7138358879,https://doi.org/10.1609/aaai.v40i2.37077,openalex/openalex-api-20260731T204525+0700/page-005.raw,b1307c741cb653ca8122f1ae281aaf5935a342a4df7ea19b9676a23a68cb3764,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7138931663,OPENALEX,W7138931663,Developing an AI-Enhanced Individualized Prediction Tool for Psychopathological Symptoms in Vietnam: A Study Protocol,2025,10.1109/ichst66555.2025.11428741,,W7138931663,https://doi.org/10.1109/ichst66555.2025.11428741,openalex/openalex-api-20260731T204525+0700/page-009.raw,d8052c422dfee1bcc043965b6c8f38ad8e3b0206af91d662e111aa0e69b78848,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7138934170,OPENALEX,W7138934170,Prediction of Non-Alcoholic Fatty Liver Disease Based on Anthropometric and Paraclinical Laboratory Data in the Vietnamese Population,2025,10.1109/ichst66555.2025.11428378,,W7138934170,https://doi.org/10.1109/ichst66555.2025.11428378,openalex/openalex-api-20260731T204525+0700/page-010.raw,567d223c6daff1b7c3515e6c3c45bad21909518ff1d22f77271a97076d3ba2eb,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7140286862,OPENALEX,W7140286862,Editor’s Comment,2024,10.5325/studamershorstor.5.2.v,,W7140286862,https://doi.org/10.5325/studamershorstor.5.2.v,openalex/openalex-api-20260731T204525+0700/page-014.raw,25d78a8ffa8b11a4be6dd8b38ee00991b6902b208810f51f0ca606d3f29d72fe,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7142353544,OPENALEX,W7142353544,Machine learning models for predicting hospital readmission due to cardiovascular diseases among the elderly: a scoping review,2025,10.6084/m9.figshare.30000934.v2,,W7142353544,https://doi.org/10.6084/m9.figshare.30000934.v2,openalex/openalex-api-20260731T204525+0700/page-006.raw,22cea224c5a15feddd5217fbd37475e1b5b0c5ebd1ba85d68136d15efcf608ea,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7144112101,OPENALEX,W7144112101,"Contributions to Monitoring, Anomaly Detection and Classification Using Artificial Intelligence and Statistical Methods : Applications in Smart Manufacturing and Healthcare",2025,10.70675/96bb05faz4257z4660zb2f8z7e1ba70e98d0,,W7144112101,https://doi.org/10.70675/96bb05faz4257z4660zb2f8z7e1ba70e98d0,openalex/openalex-api-20260731T204525+0700/page-006.raw,22cea224c5a15feddd5217fbd37475e1b5b0c5ebd1ba85d68136d15efcf608ea,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7147014134,OPENALEX,W7147014134,Comprehensive Overview of Artificial Intelligence Applications in Biomedical Research and Precision Medicine (2024–2026),2026,10.5281/zenodo.19372022,,W7147014134,https://doi.org/10.5281/zenodo.19372022,openalex/openalex-api-20260731T204525+0700/page-006.raw,22cea224c5a15feddd5217fbd37475e1b5b0c5ebd1ba85d68136d15efcf608ea,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7147191292,OPENALEX,W7147191292,Comprehensive Overview of Artificial Intelligence Applications in Biomedical Research and Precision Medicine (2024–2026),2026,10.5281/zenodo.19372021,,W7147191292,https://doi.org/10.5281/zenodo.19372021,openalex/openalex-api-20260731T204525+0700/page-006.raw,22cea224c5a15feddd5217fbd37475e1b5b0c5ebd1ba85d68136d15efcf608ea,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7149578558,OPENALEX,W7149578558,Towards Interpretable Martial Arts Training: A Lightweight Attention-Based Approach for Vovinam Action Recognition,2026,10.1007/978-3-032-21625-0_38,,W7149578558,https://doi.org/10.1007/978-3-032-21625-0_38,openalex/openalex-api-20260731T204525+0700/page-008.raw,3a2168dca2cf70e3bea241429f2263fc3ad7b52cb24c11719ee3baeda6f337e9,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7151608334,OPENALEX,W7151608334,"Worker Well‐Being, Human Factors and the Gig Economy: Interdisciplinary Perspectives",2026,10.1111/bjir.70059,,W7151608334,https://doi.org/10.1111/bjir.70059,openalex/openalex-api-20260731T204525+0700/page-012.raw,af3ef30cc2217b5ba58dac8570cde2ed08fb515afd513bc5bab42ae127e8c0f5,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7151807628,OPENALEX,W7151807628,Assessment of Artificial Intelligence-based Translation Tools for Emergency Department Discharge Instructions,2026,10.5811/westjem.48825,42258871,W7151807628,https://doi.org/10.5811/westjem.48825,openalex/openalex-api-20260731T204525+0700/page-008.raw,3a2168dca2cf70e3bea241429f2263fc3ad7b52cb24c11719ee3baeda6f337e9,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7152028441,OPENALEX,W7152028441,From COVID-19 to Nipah virus preparedness in low- and middle-income countries: Re-centering points of decision and responsible AI,2026,10.4103/apjtm.apjtm_118_26,,W7152028441,https://doi.org/10.4103/apjtm.apjtm_118_26,openalex/openalex-api-20260731T204525+0700/page-005.raw,b1307c741cb653ca8122f1ae281aaf5935a342a4df7ea19b9676a23a68cb3764,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7152560976,OPENALEX,W7152560976,Application of IoT and AI in Monitoring structural Load-bearing capacity of Buildings,2025,10.1109/eee-am66675.2025.11473802,,W7152560976,https://doi.org/10.1109/eee-am66675.2025.11473802,openalex/openalex-api-20260731T204525+0700/page-008.raw,3a2168dca2cf70e3bea241429f2263fc3ad7b52cb24c11719ee3baeda6f337e9,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7153144856,OPENALEX,W7153144856,Editorial: Multiparametric stress echocardiography in stable CAD patients. How technological advances may transform diagnosis and prognosis,2026,10.3389/fcvm.2026.1811863,42039351,W7153144856,https://doi.org/10.3389/fcvm.2026.1811863,openalex/openalex-api-20260731T204525+0700/page-014.raw,25d78a8ffa8b11a4be6dd8b38ee00991b6902b208810f51f0ca606d3f29d72fe,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7153986709,OPENALEX,W7153986709,"PREreview of ""Diagnostic Accuracy and Potential Resource Savings of Pooled Sputum Testing with Xpert MTB/RIF Ultra for Tuberculosis among adults in Vietnam: A Cross-Sectional Study""",2026,10.5281/zenodo.19559782,,W7153986709,https://doi.org/10.5281/zenodo.19559782,openalex/openalex-api-20260731T204525+0700/page-011.raw,027e305e0bb0f739e118626245e1f599cd7447df911aae82e49a72d8be3623cc,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7154084917,OPENALEX,W7154084917,"PREreview of ""Diagnostic Accuracy and Potential Resource Savings of Pooled Sputum Testing with Xpert MTB/RIF Ultra for Tuberculosis among adults in Vietnam: A Cross-Sectional Study""",2026,10.5281/zenodo.19559874,,W7154084917,https://doi.org/10.5281/zenodo.19559874,openalex/openalex-api-20260731T204525+0700/page-011.raw,027e305e0bb0f739e118626245e1f599cd7447df911aae82e49a72d8be3623cc,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7154140122,OPENALEX,W7154140122,"PREreview of ""Diagnostic Accuracy and Potential Resource Savings of Pooled Sputum Testing with Xpert MTB/RIF Ultra for Tuberculosis among adults in Vietnam: A Cross-Sectional Study""",2026,10.5281/zenodo.19559875,,W7154140122,https://doi.org/10.5281/zenodo.19559875,openalex/openalex-api-20260731T204525+0700/page-011.raw,027e305e0bb0f739e118626245e1f599cd7447df911aae82e49a72d8be3623cc,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7154143679,OPENALEX,W7154143679,"PREreview of ""Diagnostic Accuracy and Potential Resource Savings of Pooled Sputum Testing with Xpert MTB/RIF Ultra for Tuberculosis among adults in Vietnam: A Cross-Sectional Study""",2026,10.5281/zenodo.19559781,,W7154143679,https://doi.org/10.5281/zenodo.19559781,openalex/openalex-api-20260731T204525+0700/page-011.raw,027e305e0bb0f739e118626245e1f599cd7447df911aae82e49a72d8be3623cc,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7154305743,OPENALEX,W7154305743,Development and Validation of Machine Learning Models for Predicting Low Birth Weight in Singleton Pregnancies in Vietnam,2026,10.7759/cureus.106995,42147526,W7154305743,https://doi.org/10.7759/cureus.106995,openalex/openalex-api-20260731T204525+0700/page-007.raw,d5f108f7861acd6870332ef52c680948216663bbe1115312d1a285feb60b88a4,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
OPENALEX:W7154413480,OPENALEX,W7154413480,Growing A Greener Future: Sustainable Practices in Agriculture,2026,10.70593/978-93-7185-755-0,,W7154413480,https://doi.org/10.70593/978-93-7185-755-0,openalex/openalex-api-20260731T204525+0700/page-012.raw,af3ef30cc2217b5ba58dac8570cde2ed08fb515afd513bc5bab42ae127e8c0f5,openalex-api-20260731T204525+0700,DQ-OPENALEX-01,VERIFIED_RAW_MANIFEST
