channel_id,domain,query_id,position,source_url,title_from_search,description_from_search,status
MOH,moh.gov.vn,DQ-IMPL-04,24,https://moh.gov.vn/index.jsp?pageId=5803&aid=134434&cid=8354,Cổng thông tin,"Mới đây, qua kiểm tra tại bệnh viện này, bà Trần Thị Nhị Hà, Phó Giám đốc Sở ... Phần mềm trí tuệ nhân tạo AI hay còn gọi là ""IBM Watson for Oncology ...",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-04,25,https://moh.gov.vn/index.jsp?pageId=5803&aid=167745&cid=8351,Cổng thông tin,"Nếu không thay đổi tư duy quản trị, chậm ứng dụng công nghệ và chậm đổi mới thì bệnh viện sẽ tụt hậu, khó thực hiện tự chủ và khó đáp ứng yêu ...",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-04,26,https://moh.gov.vn/index.jsp?pageId=5803&aid=153948&cid=8407,Bộ Y tế trả lời kiến nghị của cử tri tỉnh Hà Tĩnh gửi tới trước ...,"... trí tuệ nhân tạo (AI) và phân tích dữ liệu lớn để thu thập thông tin từ nhiều nguồn như cộng đồng, cơ sở y tế, doanh nghiệp, mạng xã hội và các chương trình ...",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-04,27,https://moh.gov.vn/index.jsp?pageId=5803&aid=151828&cid=8360,Kế hoạch thực hiện Quy hoạch mạng lưới cơ sở ...,"Kế hoạch thực hiện Quy hoạch mạng lưới cơ sở y tế tầm nhìn đến năm 2050 · Khuyến khích đầu tư tư nhân phát triển các dịch vụ kỹ thuật cao, tiên tiến hiện đại, ...",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-04,28,https://imda.moh.gov.vn/documents/10182/10030600/Duthaoquyetdinh15.06.2026/6eb7602d-d855-489e-81ef-e663fabd5d4a,DỰ THẢO Ngày 15/6/2026 - Trang thiết bị y tế,"- Tiếp tục ứng dụng công nghệ thông tin, chuyển đổi số, trí tuệ nhân tạo gắn với phân cấp, phân quyền, đơn giản hóa thủ tục hành chính, cắt giảm ...",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-04,29,https://moh.gov.vn/index.jsp?pageId=5803&aid=167078&cid=8356,"Tăng cường bảo vệ, chăm sóc và nâng cao sức khỏe nhân ...","Khối Bệnh viện · Khối Viện · Khối các trường Đại học, Cao đẳng · Các Tổng công ty · Sở y tế các tỉnh, thành phố trực thuộc TW · Y tế các ngành. Tăng cường bảo ...",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-04,30,https://moh.gov.vn/index.jsp?pageId=5803&aid=167271&cid=7241,Sốt xuất huyết Dengue tại miền Trung - Tây Nguyên,"Khối Bệnh viện · Khối Viện · Khối các trường Đại học, Cao đẳng · Các Tổng công ty · Sở y tế các tỉnh, thành phố trực thuộc TW · Y tế các ngành. Sốt xuất huyết ...",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-04,31,https://moh.gov.vn/index.jsp?pageId=5803&aid=126660&cid=8354,Cổng thông tin,"Ví dụ yêu cầu xét nghiệm hậu quả của máu về bệnh phóng xạ, máu khó đông… vì không phải cơ sở y tế nào cũng đủ thiết bị để xét nghiệm. 7. Một gia đình ở Hà Giang ...",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-04,32,https://moh.gov.vn/index.jsp?pageId=5803&aid=127295&cid=8354,Cổng thông tin,"Bộ Y tế: Đề xuất tăng cường hậu kiểm lĩnh vực trang thiết bị y tế. Sau gần 2 ... Bên cạnh đó, sự phối hợp của Bộ Y tế với sở y tế trong thanh, kiểm tra ...",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-04,33,https://moh.gov.vn/index.jsp?pageId=5803&aid=168620&cid=7241,Mỗi tác phẩm dự thi là lời tri ân và lan tỏa tinh thần chủ ...,"... Sở Y tế, Trung tâm Kiểm soát bệnh tật các tỉnh, thành phố, các cơ ... Trí tuệ nhân tạo (AI). Tác giả được phép sử dụng AI trong các khâu hậu ...",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-04,34,https://dichvucong.moh.gov.vn/phan-anh-kien-nghi,PHẢN ÁNH KIẾN NGHỊ,"Liên kết. DVC Sở Y tế Hà Nội, DVC Sở Y tế TP. Hồ Chí Minh, DVC Sở Y tế Hải Phòng, DVC Sở Y tế Cần Thơ, DVC Sở Y tế Quảng Ninh, DVC Sở Y tế Đà Nẵng, DVC Sở Y tế ...",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-04,35,https://moh.gov.vn/index.jsp?pageId=5803&aid=150505&cid=7243,Chiến lược phát triển ngành Dược: Xác định hướng đi để ...,"Sở y tế các tỉnh, thành phố trực thuộc TW · Y tế các ngành. Chiến lược phát ... Đồng thời, tăng cường hệ thống thanh tra và kiểm tra hậu mại đối với các ...",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-04,36,https://moh.gov.vn/index.jsp?pageId=5801&cid=8430,Cổng thông tin,AI trong bệnh viện: Người bệnh ... tế để tạo nguồn thông tin vận hành trí tuệ nhân tạo (AI). 26/10/2025 11 ...,DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-04,37,https://moh.gov.vn/index.jsp?pageId=5803&aid=156393&cid=8358,"Bộ trưởng Bộ Y tế Đào Hồng Lan thăm, chúc Tết các đơn vị ...","Đồng chí Đào Hồng Lan, Ủy viên Trung ương Đảng, Bộ trưởng Bộ Y tế thăm, chúc Tết Sở Y tế thành phố Hải Phòng. Tham gia đoàn công tác có đồng chí Phạm Minh ...",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-04,38,https://adminmoh.moh.gov.vn/vi_VN/web/guest/hoat-dong-cua-lanh-dao-bo/-/asset_publisher/TW6LTp1ZtwaN/content/tang-cuong-nang-luc-kiem-soat-benh-khong-lay-nhiem-sau-ai-dich,Tăng cường năng lực kiểm soát bệnh không lây nhiễm sau ...,"Ngày 11/7/2024, Viện Vệ sinh dịch tễ Trung ương (Bộ Y tế) phối hợp với Sở Y tế ... hậu quả, di chứng nặng nề. Trong khi đó tỷ lệ người mắc ...",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-04,39,https://moh.gov.vn/index.jsp?pageId=5803&aid=151994&cid=8358,Lấy sức khỏe người dân làm trung tâm của mọi chính sách,"... hậu và các nguy cơ dịch bệnh mới nổi. Bên cạnh đó, Bộ Y tế cũng chú ... sở y tế công lập làm căn cứ cho các đơn vị thực hiện nhiệm vụ · Bộ trưởng Bộ Y ...",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-04,40,https://moh.gov.vn/index.jsp?pageId=5803&aid=134817&cid=8354,Cổng thông tin,"Qua kiểm tra, tiến độ kết nối quầy thuốc tư nhân tại một số huyện còn chậm. Trước thực trạng nói trên, Sở Y tế Hà Nội vừa ban hành Thông báo số 1847/ TB-SYT đề ...",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-04,41,https://moh.gov.vn/index.jsp?pageId=5803&aid=126623&cid=8354,Cổng thông tin Bộ Y tế,... y tế ở các cơ sở y tế công lập tại tỉnh Gia Lai. Kết quả kiểm tra tại 20 trạm y tế và ban y tế ... hậu phẫu cho bệnh nhân vừa phẫu thuật thẩm mỹ. Clip dài ...,DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-04,42,https://moh.gov.vn/index.jsp?pageId=5803&aid=127010&cid=8354,Cổng thông tin Bộ Y tế,... ai vì nó có thể dẫn tới hậu quả không thể lường trước được. Nhận biết ... Trước đó Sở Y tế Hà Nội kiểm tra nhà thuốc Thọ Thế Đường phát hiện nơi đây ...,DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-04,43,https://moh.gov.vn/index.jsp?pageId=5801&cid=8356,Cổng thông tin,Bộ Y tế siết ... Viện Kiểm định Quốc gia Vắc xin và Sinh phẩm Y tế tổng kết công tác giám ...,DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-04,44,https://moh.gov.vn/index.jsp?pageId=5803&aid=126116&cid=8354,Cổng thông tin Bộ Y tế,"... Hậu, Hà Nội) có hành vi vi phạm quảng cáo sản phẩm thực phẩm chức năng mà ... Sở Y tế Hà Nội sẽ tiến hành kiểm tra việc thực hiện Luật phòng, chống tác ...",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-05,1,https://moh.gov.vn/index.jsp?pageId=5803&aid=156765&cid=7262,Trí tuệ nhân tạo và tương lai hệ thống Y tế Việt Nam,Trí tuệ nhân tạo (AI) là công nghệ cho phép máy tính học hỏi từ dữ liệu ... Hướng dẫn người dân lấy số khám chữa bệnh tự động tại cơ sở y tế. Ảnh: CTV ...,DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-05,2,https://moh.gov.vn/index.jsp?pageId=5803&aid=167205&cid=8430,"Ứng dụng trí tuệ nhân tạo trong giải phẫu bệnh, tầm soát ...","... bệnh sẽ kiểm tra, đối chiếu và đưa ra chẩn đoán cuối cùng. Bác sĩ ... sở y tế trong tỉnh đẩy mạnh ứng dụng công nghệ, đặc biệt là AI sẽ ...",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-05,3,https://moh.gov.vn/,Cổng thông tin Bộ Y tế,... Thứ trưởng Nguyễn Tri Thức trao các Quyết định của Bộ trưởng Bộ Y tế bổ nhiệm hai Phó Viện trưởng Viện Kiểm định Quốc gia Vắc xin và Sinh phẩm y tế.,DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-05,4,https://moh.gov.vn/index.jsp?pageId=5803&aid=153649&cid=8409,Bộ Y tế trả lời kiến nghị của cử tri tỉnh Đồng Nai gửi tới ...,"Cục An toàn thực phẩm (Bộ Y tế) đã thành lập 05 tổ kiểm tra đột xuất tại các tỉnh để kiểm soát việc sản xuất, xuất khẩu, nhập khẩu, kinh doanh nguyên liệu thực ...",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-05,5,https://moh.gov.vn/index.jsp?pageId=5803&aid=137858&cid=7260,Thông tin cải cách hành chính tháng 10/2020,- Làm việc với các Bệnh viện trực thuộc Bộ và Cục Kiểm soát thủ tục hành ... Một số bệnh viện ứng dụng trí tuệ nhân tạo trong giám sát phác đồ điều trị ...,DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-05,6,https://adminmoh.moh.gov.vn/web/guest/tin-tong-hop/-/asset_publisher/k206Q9qkZOqn/content/tang-cuong-tu-kiem-tra-thanh-tra-tai-cac-co-so-kham-chua-benh-y-hoc-co-truyen?inheritRedirect=false&redirect=https%3A%2F%2Fadminmoh.moh.gov.vn%3A443%2Fweb%2Fguest%2Ftin-tong-hop%3Fp_p_id%3D101_INSTANCE_k206Q9qkZOqn%26p_p_lifecycle%3D0%26p_p_state%3Dnormal%26p_p_mode%3Dview%26p_p_col_id%3Drow-0-column-2%26p_p_col_count%3D1%26_101_INSTANCE_k206Q9qkZOqn_advancedSearch%3Dfalse%26_101_INSTANCE_k206Q9qkZOqn_keywords%3D%26_101_INSTANCE_k206Q9qkZOqn_delta%3D20%26p_r_p_564233524_resetCur%3Dfalse%26_101_INSTANCE_k206Q9qkZOqn_cur%3D78%26_101_INSTANCE_k206Q9qkZOqn_andOperator%3Dtrue,"Tăng cường tự kiểm tra, thanh tra tại các cơ sở khám, chữa bệnh ...","... Y tế; Sở Y tế các tỉnh, thành phố; Bệnh viện y học cổ truyền các tỉnh, thành phố. Tăng cường tự kiểm tra, thanh tra tại các cơ sở khám, chữa bệnh. Hệ thống bệnh ...",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-05,7,https://cds.moh.gov.vn/trang-chu/-/asset_publisher/9VNAsbzkEbQA/content/buoc-ot-pha-trong-chuyen-oi-so-y-te-huong-toi-y-te-thong-minh?inheritRedirect=false,Bước đột phá trong chuyển đổi số y tế - hướng tới ...,"Để hiện đại hóa ngành y tế địa phương, Sở Y tế đang xây dựng đề án “Phát triển y tế thông minh tỉnh Bắc Ninh giai đoạn 2025 - 2030”. Đề án này hướng tới việc ...",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-05,8,https://moh.gov.vn/index.jsp?pageId=5803&aid=134677&cid=8354,Cổng thông tin,"... bệnh viện, cơ sở y tế có đủ điều kiện cấp. Thanh tra Sở tăng cường tuần tra kiểm soát phát hiện vi phạm, đặc biệt đối với các lỗi về sức khỏe của người lái ...",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-05,9,https://moh.gov.vn/index.jsp?pageId=5803&aid=168227&cid=7262,Tiềm năng rất lớn nhưng không thể thay thế bác sĩ,"Tại Việt Nam, nhiều cơ sở y tế đã đưa AI vào thực tiễn khám chữa ... AI để kiểm soát tương tác thuốc và hỗ trợ kê đơn an toàn. Hệ thống ...",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-05,10,https://cds.moh.gov.vn/tin-tuc-tong-hop-chi-tieu-cds/-/asset_publisher/q59FuAXJObVO/content/ai-trong-benh-vien-nguoi-benh-uoc-loi-gi-?inheritRedirect=false,AI trong bệnh viện: Người bệnh được lợi gì? - Tin tức tổng hợp,"... bệnh viện. AI trong bệnh viện và ""mỏ dữ liệu sạch"" ... kiểm soát dịch bệnh; công nghệ tế bào và y học ... sở y tế là yêu cầu rất cấp bách. Điều này đặt ra ...",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-05,11,https://moh.gov.vn/index.jsp?pageId=5803&aid=153168&cid=8431,Nâng cao chất lượng dịch vụ ở Bệnh viện Việt Nam,Trong đợt kiểm định chất lượng năm 2024 do Sở Y tế Quảng Ninh thực ... Phòng Điều dưỡng Bệnh viện Việt Nam- Thuỵ Điển Uông Bí kiểm tra quy trình kỹ ...,DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-05,12,https://moh.gov.vn/index.jsp?pageId=5803&aid=168759&cid=7241,Nền tảng xây dựng bệnh viện thông minh,"Theo Phó Giám đốc Sở Y tế Hà Nội Nguyễn Đình Hưng, đến nay, 100% các bệnh viện công lập (42 đơn vị) trên địa bàn thành phố hoàn thành triển khai ...",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-05,13,https://moh.gov.vn/index.jsp?pageId=5803&aid=153004&cid=8356,Ứng dụng công nghệ thông tin và chuyển đổi số (CĐS ...,"... Trí tuệ nhân tạo (AI), Dữ liệu lớn (Big Data), Internet vạn vật (IoT) ... Ban lãnh đạo Sở Y tế Ninh Bình và các Trung tâm Y tế huyện có thể truy cập ...",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-05,14,https://moh.gov.vn/index.jsp?pageId=5803&aid=134817&cid=8354,Cổng thông tin,"Qua kiểm tra, tiến độ kết nối quầy thuốc tư nhân tại một số huyện còn chậm. Trước thực trạng nói trên, Sở Y tế Hà Nội vừa ban hành Thông báo số 1847/ TB-SYT đề ...",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-05,15,https://moh.gov.vn/index.jsp?pageId=5803&aid=154896&cid=7262,bước tiến mới trong chăm sóc sức khỏe nhân dân,"Trong đó, 100% bệnh viện công lập và trung tâm y tế đã đưa vào sử dụng phần ... kiểm soát chất lượng dịch vụ và quản lý thuốc, vật tư y tế hiệu quả ...",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-05,16,https://moh.gov.vn/index.jsp?pageId=5803&aid=167247&cid=8358,Phó Thủ tướng Chính phủ Phạm Thị Thanh Trà thăm và ...,"... Viện, Bệnh viện, Trường trực thuộc Bộ Y tế. Ủy viên Ban Chấp hành ... Bên cạnh đó, ngành Y tế cũng đang ứng dụng trí tuệ nhân tạo (AI) ...",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-05,17,https://moh.gov.vn/index.jsp?pageId=5803&aid=126575&cid=8354,Cổng thông tin,"Phó Thủ tướng Chính phủ Vũ Đức Đam đề nghị UBND các tỉnh, thành phố chỉ đạo triển khai:1. Quán triệt, đôn đốc, kiểm tra giám sát việc triển khai;2. Đảm bảo điều ...",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-05,18,https://moh.gov.vn/index.jsp?pageId=5803&aid=126018&cid=8354,Cổng thông tin,"3 đoàn kiểm tra hành nghề y dược ngoài công lập của Sở Y tế Hà Nội ra quân trong 2 tuần qua đã phát hiện hàng loạt sai phạm tại các phòng khám tư, nhà thuốc tư.",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-05,19,https://cds.moh.gov.vn/-/-oan-kiem-tra-so-185-cua-ban-can-su-ang-bo-y-te-lam-viec-tai-benh-vien-bach-mai-va-truong-ai-hoc-y-ha-noi-ve-cong-tac-chuyen-oi-so,Đoàn Kiểm tra số 185 của Ban cán sự Đảng ...,"Nhà trường tiếp tục xây dựng, trình Bộ Y tế thẩm định Đề án tổng thể ứng dụng công nghệ thông tin giai đoạn đến năm 2030. Tại buổi làm việc, Đoàn Kiểm tra ...",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-05,20,https://moh.gov.vn/index.jsp?pageId=5803&aid=167835&cid=8430,Chuyển đổi số để quản trị rủi ro an toàn thực phẩm từ gốc,"... quản lý chất lượng sản phẩm thiên nhiên dưới sự hỗ trợ của AI. Trong khi đó, Viện Kiểm nghiệm an toàn vệ sinh thực phẩm Quốc gia giới thiệu ...",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-05,21,https://benhandientu.moh.gov.vn/,Danh sách bệnh viện công bố bệnh án - Bộ Y tế,"Loại bệnh việnBV nhà nướcCSYT tư nhânBV quốc tếHạng bệnh việnBệnh viện hạng 1Bệnh viện hạng 2Bệnh viện hạng 3Bệnh viện hạng đặc biệtTình thành/phốTP. Hà NộiTP. Hồ Chí MinhTP. Hải PhòngTP. Đà NẵngTP. Cần ThơTỉnh An GiangTỉnh Bắc GiangTỉnh Bắc KạnTỉnh Bạc LiêuTỉnh Bắc NinhTỉnh Bình DươngTỉnh Bình ĐịnhTỉnh Bình PhướcTỉnh Bình ThuậnTỉnh Bến TreTỉnh Bà Rịa - Vũng TàuTỉnh Cà MauTỉnh Cao BằngTỉnh Đồng NaiTỉnh Đồng ThápTỉnh Đắk LắkTỉnh Đắk NôngTỉnh Điện BiênTỉnh Gia LaiTỉnh Hoà BìnhTỉnh Hà GiangTỉnh Hà TĩnhTỉnh Hưng YênTỉnh Hải DươngTỉnh Hà NamTỉnh Hậu GiangTỉnh Khánh HòaTỉnh Kiên GiangTỉnh Kon TumTỉnh Long AnTỉnh Lạng SơnTỉnh Lai ChâuTỉnh Lâm ĐồngTỉnh Lào CaiTỉnh Nghệ AnTỉnh Ninh BìnhTỉnh Ninh ThuậnTỉnh Nam ĐịnhTỉnh Phú ThọTỉnh Phú YênTỉnh Quảng BìnhTỉnh Quảng TrịTỉnh Quảng NinhTỉnh Quảng NgãiTỉnh Quảng NamTỉnh Sóc TrăngTỉnh Sơn LaTỉnh Trà VinhTỉnh Thanh HóaTỉnh Thái BìnhTỉnh Thái NguyênTỉnh Tiền GiangTỉnh Tuyên QuangTỉnh Thừa Thiên HuếTỉnh Tây NinhTỉnh Vĩnh LongTỉnh Vĩnh PhúcTỉnh Yên Bái

KẾT QUẢ TRA CỨU/LỌC DỮ LIỆU: Tổng có 1253 bệnh viện

| STT | Ngày triển khai chính thức | Logo | Tên bệnh viện | Website | Tài liệu đính kèm |
|-|-|-|-|-|-|
| 1 | 16/12/2019 | ![](https://benhandientu.moh.gov.vn/storage/uploads/2023/12/download-15-1703050719.png) | ### Bệnh viện Sản Nhi Quảng Ninh | [[https://sannhiquangninh.vn/](https://sannhiquangninh.vn/)](https://sannhiquangninh.vn/) | [Xem Quyết định công bố](https://benhandientu.moh.gov.vn/storage/uploads/2024/02/3-qd-trien-khai-emr-cua-benh-vien-san-nhi-tinh-quang-ninh-1708656222.pdf) |
| 2 | 01/09/2019 | ![](https://benhandientu.moh.gov.vn/storage/uploads/2023/12/download-17-1703050991.png) | ### Bệnh viện đa khoa quốc tế Hải Phòng | [[https://hih.vn/](https://hih.vn/)](https://hih.vn/) | [Xem Quyết định công bố](https://benhandientu.moh.gov.vn/storage/uploads/2024/02/1-qd-trien-khai-emr-cua-benh-vien-dkqt-hai-phong-1708655969.pdf) |
| 3 | 01/10/2019 | ![](https://benhandientu.moh.gov.vn/storage/uploads/2023/12/download-16-1703050832.png) | ### Bệnh viện đa khoa khu vực An Giang | [[https://bvkvcd.com.vn/](https://bvkvcd.com.vn/)](https://bvkvcd.com.vn/) | [Xem Quyết định công bố](https://benhandientu.moh.gov.vn/storage/uploads/2024/02/2-qd-trien-khai-emr-cua-benh-vien-dk-khu-vuc-tinh-an-giang-1708656027.pdf) |
| 4 | 20/02/2020 | ![](https://benhandientu.moh.gov.vn/storage/uploads/2023/12/download-14-1703050564.png) | ### Bệnh viện đa khoa tỉnh Phú Thọ | [[https://benhviendakhoatinhphutho.vn/](https://benhviendakhoatinhphutho.vn/)](https://benhviendakhoatinhphutho.vn/) | [Xem Quyết định công bố](https://benhandientu.moh.gov.vn/storage/uploads/2024/02/4-qd-trien-khai-emr-cua-benh-vien-dk-tinh-phu-tho-1708656572.pdf) |
| 5 | 24/02/2020 | ![](https://benhandientu.moh.gov.vn/storage/uploads/2023/12/download-36-1703050475.jpg) | ### Bệnh viện đa khoa Nông nghiệp – Bộ NN&PTNT | [[http://benhviendakhoanongnghiep.vn/](http://benhviendakhoanongnghiep.vn/)](http://benhviendakhoanongnghiep.vn/) | [Xem Quyết định công bố](https://benhandientu.moh.gov.vn/storage/uploads/2024/02/5-qd-trien-khai-emr-cua-benh-vien-dk-nong-nghiep-bo-nnpt-nt-1708656684.pdf) |
| 6 | 09/03/2020 | ![](https://benhandientu.moh.gov.vn/storage/uploads/2023/12/download-13-1703050354.png) | ### Bệnh viện đa khoa khu vực Long Khánh – tỉnh Đồng Nai | [[http://www.benhvienlongkhanh.vn/](http://www.benhvienlongkhanh.vn/)](http://www.benhvienlongkhanh.vn/) | [Xem Quyết định công bố](https://benhandientu.moh.gov.vn/storage/uploads/2024/02/6-qd-trien-khai-emr-cua-benh-vien-dk-khu-vuc-long-khanh-tinh-dong-nai-1708656702.pdf) |
| 7 | 09/07/2020 | ![](https://benhandientu.moh.gov.vn/storage/uploads/2023/12/download-12-1703050256.png) | ### Bệnh viện đa khoa TP. Vinh – tỉnh Nghệ An | [[http://benhvienthanhphovinh.vn/](http://benhvienthanhphovinh.vn/)](http://benhvienthanhphovinh.vn/) | [Xem Quyết định công bố](https://benhandientu.moh.gov.vn/storage/uploads/2024/02/7-qd-trien-khai-emr-cua-benh-vien-dk-tp-vinh-tinh-nghe-an-1708656812.pdf) |
| 8 | 12/10/2020 | ![](https://benhandientu.moh.gov.vn/storage/uploads/2023/12/download-30-1703049738.jpg) | ### Bệnh viện đa khoa tỉnh Quảng Ninh | [[https://www.benhviendakhoatinhquangninh.vn/](https://www.benhviendakhoatinhquangninh.vn/)](https://www.benhviendakhoatinhquangninh.vn/) | [Xem Quyết định công bố](https://benhandientu.moh.gov.vn/storage/uploads/2024/02/9-qd-trien-khai-emr-cua-benh-vien-dk-tinh-quang-ninh-1708659488.pdf) |
| 9 | 01/11/2020 | ![](https://benhandientu.moh.gov.vn/storage/uploads/2023/12/download-32-1703049978.jpg) | ### Bệnh viện đa khoa Quang Khởi – tỉnh Nghệ An | [[http://quangkhoi.org/](http://quangkhoi.org/)](http://quangkhoi.org/) | [Xem Quyết định công bố](https://benhandientu.moh.gov.vn/storage/uploads/2024/02/8-qd-trien-khai-emr-cua-benh-vien-dk-quang-khoi-tinh-nghe-an-1708659345.pdf) |
| 10 | 12/11/2020 | ![](https://benhandientu.moh.gov.vn/storage/uploads/2023/12/download-28-1703049648.jpg) | ### Bệnh viện Bãi Cháy - tỉnh Quảng Ninh | [[http://benhvienbaichay.vn/](http://benhvienbaichay.vn/)](http://benhvienbaichay.vn/) | [Xem Quyết định công bố](https://benhandientu.moh.gov.vn/storage/uploads/2024/02/10-qd-trien-khai-emr-cua-benh-vien-bai-chay-tinh-quang-ninh-da-nen-1708935727.pdf) |

- [Trang 1](https://benhandientu.moh.gov.vn/?page=1)
- [<<](https://benhandientu.moh.gov.vn/)
- [>>](https://benhandientu.moh.gov.vn/?page=2)
- [Trang 126](https://benhandientu.moh.gov.vn/?page=126)",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-05,22,https://vnpa.moh.gov.vn/mot-so-giai-phap-dot-pha-tang-cuong-bao-ve-cham-soc-va-nang-cao-suc-khoe-nhan-dan/,"Một số giải pháp đột phá, tăng cường bảo vệ, chăm sóc và ...","Ngân sách nhà nước bảo đảm kinh phí chi thường xuyên và đầu tư cho y tế cơ sở, y tế dự phòng. ... y tế, kiểm định, kiểm nghiệm, kiểm chuẩn.",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-05,23,https://moh.gov.vn/index.jsp?pageId=5803&aid=167995&cid=8430,Nỗ lực cán đích thực hiện bệnh án điện tử,"Lãnh đạo Sở Y tế, VNPT Bắc Ninh kiểm tra quy trình vận hành bệnh án điện tử tại Trạm Y tế Yên Định. Ghi nhận tại Trạm Y tế Yên Định, toàn bộ ...",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-05,24,https://benhandientu.moh.gov.vn/storage/uploads/2025/10/quyet-dinh-162-ttyt-my-tu-su-dung-emr-thay-benh-an-giay-1759413339.pdf,QUYẾT ĐỊNH “V/v triển khai sử dụng và lưu trữ hồ sơ bệnh án ...,Khoa lâm sàng tự kiểm tra việc hoàn thiện HSBA và gửi HSBA lên phòng Kế hoạch - Nghiệp vụ - Điều dưỡng để Tổ kiểm tra HSBA duyệt: - Sau khi ...,DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-05,25,https://moh.gov.vn/index.jsp?pageId=5803&aid=127295&cid=8354,Cổng thông tin,Bộ trưởng Bộ Y tế kiểm tra công tác y tế cơ sở ở Thái Bình. Trong chương ... tra Sở Y tế để làm rõ trách nhiệm của bác sĩ S. II. Thông tin Y tế Quốc tế.,DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-05,26,https://moh.gov.vn/index.jsp?pageId=5803&aid=156486&cid=8335,Bộ trưởng Đào Hồng Lan: Đổi mới tư duy để ...,"Y tế cơ sở được kỳ vọng sẽ giúp giảm áp lực cho bệnh viện tuyến trên ... kiểm soát nguy cơ dịch bệnh, bảo đảm khả năng ứng phó nhanh ...",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-05,27,https://moh.gov.vn/index.jsp?pageId=5803&aid=168646&cid=8356,"Đổi mới phương thức quản lý, kiểm soát toàn chuỗi ...","Sở y tế các tỉnh, thành phố trực thuộc TW ... Khẩn trương hoàn thiện các điều kiện tổ chức Kỳ kiểm tra đánh giá năng lực hành nghề khám, chữa bệnh ...",DISCOVERED_UNSCREENED
MOH,moh.gov.vn,DQ-IMPL-05,28,https://moh.gov.vn/index.jsp?pageId=5803&aid=156516&cid=8335,"Thứ trưởng Bộ Y tế Trần Văn Thuấn thăm, chúc Tết và ...","Thứ trưởng Bộ Y tế Trần Văn Thuấn thăm, chúc Tết và kiểm tra công tác y tế dịp Tết Nguyên đán Bính Ngọ tại một số bệnh viện thuộc thành phố Hà ...",DISCOVERED_UNSCREENED
